,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
501,2021-03-22T00:00:00.000Z,2.05,2.16,1.99,2.14,3140714,2.05,2.16,1.99,2.14,3140714,0.0,1.0
502,2021-03-23T00:00:00.000Z,1.97,2.22,1.94,2.05,8268548,1.97,2.22,1.94,2.05,8268548,0.0,1.0
503,2021-03-24T00:00:00.000Z,1.92,2.4,1.88,2.0481,20675698,1.92,2.4,1.88,2.0481,20675698,0.0,1.0
504,2021-03-25T00:00:00.000Z,1.9,2.02,1.75,1.8077,9000723,1.9,2.02,1.75,1.8077,9000723,0.0,1.0
505,2021-03-26T00:00:00.000Z,1.63,1.82,1.48,1.7763,13015493,1.63,1.82,1.48,1.7763,13015493,0.0,1.0
506,2021-03-29T00:00:00.000Z,1.58,1.63,1.51,1.57,2948347,1.58,1.63,1.51,1.57,2948347,0.0,1.0
507,2021-03-30T00:00:00.000Z,1.57,1.58,1.48,1.54,2185497,1.57,1.58,1.48,1.54,2185497,0.0,1.0
508,2021-03-31T00:00:00.000Z,1.65,1.68,1.562,1.57,3242030,1.65,1.68,1.562,1.57,3242030,0.0,1.0
509,2021-04-01T00:00:00.000Z,1.62,1.74,1.6,1.65,2598843,1.62,1.74,1.6,1.65,2598843,0.0,1.0
510,2021-04-05T00:00:00.000Z,1.72,1.72,1.6,1.65,2611927,1.72,1.72,1.6,1.65,2611927,0.0,1.0
511,2021-04-06T00:00:00.000Z,1.92,2.47,1.86,2.15,151509397,1.92,2.47,1.86,2.15,151509397,0.0,1.0
512,2021-04-07T00:00:00.000Z,2.02,2.02,1.83,1.85,10884511,2.02,2.02,1.83,1.85,10884511,0.0,1.0
513,2021-04-08T00:00:00.000Z,1.9,1.98,1.87,1.92,6786289,1.9,1.98,1.87,1.92,6786289,0.0,1.0
514,2021-04-09T00:00:00.000Z,1.89,2.02,1.85,1.88,6871146,1.89,2.02,1.85,1.88,6871146,0.0,1.0
515,2021-04-12T00:00:00.000Z,1.75,1.94,1.7,1.93,6159480,1.75,1.94,1.7,1.93,6159480,0.0,1.0
516,2021-04-13T00:00:00.000Z,1.71,1.79,1.695,1.78,2205456,1.71,1.79,1.695,1.78,2205456,0.0,1.0
517,2021-04-14T00:00:00.000Z,1.71,1.82,1.685,1.82,4364733,1.71,1.82,1.685,1.82,4364733,0.0,1.0
518,2021-04-15T00:00:00.000Z,1.59,1.73,1.57,1.73,3049764,1.59,1.73,1.57,1.73,3049764,0.0,1.0
519,2021-04-16T00:00:00.000Z,1.46,1.55,1.41,1.55,4074620,1.46,1.55,1.41,1.55,4074620,0.0,1.0
520,2021-04-19T00:00:00.000Z,1.515,1.52,1.41,1.46,1840429,1.515,1.52,1.41,1.46,1840429,0.0,1.0
521,2021-04-20T00:00:00.000Z,1.38,1.51,1.35,1.5,2273738,1.38,1.51,1.35,1.5,2273738,0.0,1.0
522,2021-04-21T00:00:00.000Z,1.54,1.54,1.35,1.35,1465547,1.54,1.54,1.35,1.35,1465547,0.0,1.0
523,2021-04-22T00:00:00.000Z,1.51,1.68,1.4618,1.56,3790528,1.51,1.68,1.4618,1.56,3790528,0.0,1.0
524,2021-04-23T00:00:00.000Z,1.49,1.575,1.46,1.53,1486393,1.49,1.575,1.46,1.53,1486393,0.0,1.0
525,2021-04-26T00:00:00.000Z,1.63,1.68,1.48,1.51,2714646,1.63,1.68,1.48,1.51,2714646,0.0,1.0
526,2021-04-27T00:00:00.000Z,1.6,1.68,1.56,1.65,1545111,1.6,1.68,1.56,1.65,1545111,0.0,1.0
527,2021-04-28T00:00:00.000Z,1.64,1.65,1.534,1.5834,1163484,1.64,1.65,1.534,1.5834,1163484,0.0,1.0
528,2021-04-29T00:00:00.000Z,1.62,1.65,1.54,1.64,1025748,1.62,1.65,1.54,1.64,1025748,0.0,1.0
529,2021-04-30T00:00:00.000Z,1.59,1.625,1.55,1.59,857072,1.59,1.625,1.55,1.59,857072,0.0,1.0
530,2021-05-03T00:00:00.000Z,1.53,1.6,1.51,1.57,1211868,1.53,1.6,1.51,1.57,1211868,0.0,1.0
531,2021-05-04T00:00:00.000Z,1.52,1.54,1.42,1.509,1536372,1.52,1.54,1.42,1.509,1536372,0.0,1.0
532,2021-05-05T00:00:00.000Z,1.46,1.51,1.42,1.5,1281971,1.46,1.51,1.42,1.5,1281971,0.0,1.0
533,2021-05-06T00:00:00.000Z,1.36,1.46,1.32,1.43,1935089,1.36,1.46,1.32,1.43,1935089,0.0,1.0
534,2021-05-07T00:00:00.000Z,1.35,1.4,1.32,1.34,1143546,1.35,1.4,1.32,1.34,1143546,0.0,1.0
535,2021-05-10T00:00:00.000Z,1.23,1.36,1.22,1.34,2322704,1.23,1.36,1.22,1.34,2322704,0.0,1.0
536,2021-05-11T00:00:00.000Z,1.4,1.57,1.31,1.31,22259865,1.4,1.57,1.31,1.31,22259865,0.0,1.0
537,2021-05-12T00:00:00.000Z,1.36,1.41,1.27,1.37,5670634,1.36,1.41,1.27,1.37,5670634,0.0,1.0
538,2021-05-13T00:00:00.000Z,1.15,1.36,1.14,1.33,3741766,1.15,1.36,1.14,1.33,3741766,0.0,1.0
539,2021-05-14T00:00:00.000Z,1.25,1.275,1.15,1.185,2017817,1.25,1.275,1.15,1.185,2017817,0.0,1.0
540,2021-05-17T00:00:00.000Z,1.36,1.37,1.2,1.3,1890180,1.36,1.37,1.2,1.3,1890180,0.0,1.0
541,2021-05-18T00:00:00.000Z,1.38,1.4,1.3101,1.35,1241804,1.38,1.4,1.3101,1.35,1241804,0.0,1.0
542,2021-05-19T00:00:00.000Z,1.28,1.32,1.24,1.2717,1529222,1.28,1.32,1.24,1.2717,1529222,0.0,1.0
543,2021-05-20T00:00:00.000Z,1.3,1.35,1.2618,1.35,761708,1.3,1.35,1.2618,1.35,761708,0.0,1.0
544,2021-05-21T00:00:00.000Z,1.31,1.34,1.27,1.29,1086696,1.31,1.34,1.27,1.29,1086696,0.0,1.0
545,2021-05-24T00:00:00.000Z,1.25,1.3,1.2301,1.28,1002560,1.25,1.3,1.2301,1.28,1002560,0.0,1.0
546,2021-05-25T00:00:00.000Z,1.3,1.3,1.25,1.27,869973,1.3,1.3,1.25,1.27,869973,0.0,1.0
547,2021-05-26T00:00:00.000Z,1.33,1.35,1.26,1.3,1362081,1.33,1.35,1.26,1.3,1362081,0.0,1.0
548,2021-05-27T00:00:00.000Z,1.37,1.37,1.295,1.33,1481063,1.37,1.37,1.295,1.33,1481063,0.0,1.0
549,2021-05-28T00:00:00.000Z,1.36,1.3685,1.31,1.32,876560,1.36,1.3685,1.31,1.32,876560,0.0,1.0
550,2021-06-01T00:00:00.000Z,1.4,1.42,1.31,1.34,1670330,1.4,1.42,1.31,1.34,1670330,0.0,1.0
551,2021-06-02T00:00:00.000Z,1.41,1.435,1.35,1.39,1491899,1.41,1.435,1.35,1.39,1491899,0.0,1.0
552,2021-06-03T00:00:00.000Z,1.44,1.47,1.36,1.381,1269118,1.44,1.47,1.36,1.381,1269118,0.0,1.0
553,2021-06-04T00:00:00.000Z,1.42,1.44,1.39,1.41,1021350,1.42,1.44,1.39,1.41,1021350,0.0,1.0
554,2021-06-07T00:00:00.000Z,1.46,1.47,1.4,1.4,1242366,1.46,1.47,1.4,1.4,1242366,0.0,1.0
555,2021-06-08T00:00:00.000Z,1.47,1.55,1.42,1.51,2010258,1.47,1.55,1.42,1.51,2010258,0.0,1.0
556,2021-06-09T00:00:00.000Z,1.44,1.48,1.38,1.47,1515695,1.44,1.48,1.38,1.47,1515695,0.0,1.0
557,2021-06-10T00:00:00.000Z,1.38,1.47,1.355,1.42,1089987,1.38,1.47,1.355,1.42,1089987,0.0,1.0
558,2021-06-11T00:00:00.000Z,1.41,1.42,1.38,1.38,874734,1.41,1.42,1.38,1.38,874734,0.0,1.0
559,2021-06-14T00:00:00.000Z,1.47,1.5,1.43,1.44,2393775,1.47,1.5,1.43,1.44,2393775,0.0,1.0
560,2021-06-15T00:00:00.000Z,1.39,1.47,1.36,1.46,1347902,1.39,1.47,1.36,1.46,1347902,0.0,1.0
561,2021-06-16T00:00:00.000Z,1.34,1.4,1.31,1.39,867748,1.34,1.4,1.31,1.39,867748,0.0,1.0
562,2021-06-17T00:00:00.000Z,1.3,1.38,1.28,1.38,637347,1.3,1.38,1.28,1.38,637347,0.0,1.0
563,2021-06-18T00:00:00.000Z,1.3,1.325,1.26,1.26,1036298,1.3,1.325,1.26,1.26,1036298,0.0,1.0
564,2021-06-21T00:00:00.000Z,1.26,1.28,1.25,1.26,610712,1.26,1.28,1.25,1.26,610712,0.0,1.0
565,2021-06-22T00:00:00.000Z,1.27,1.29,1.22,1.27,599344,1.27,1.29,1.22,1.27,599344,0.0,1.0
566,2021-06-23T00:00:00.000Z,1.36,1.37,1.27,1.27,1016147,1.36,1.37,1.27,1.27,1016147,0.0,1.0
567,2021-06-24T00:00:00.000Z,1.36,1.4,1.33,1.35,1099230,1.36,1.4,1.33,1.35,1099230,0.0,1.0
568,2021-06-25T00:00:00.000Z,1.37,1.38,1.31,1.37,1395812,1.37,1.38,1.31,1.37,1395812,0.0,1.0
569,2021-06-28T00:00:00.000Z,1.33,1.4,1.32,1.3967,952926,1.33,1.4,1.32,1.3967,952926,0.0,1.0
570,2021-06-29T00:00:00.000Z,1.56,1.585,1.38,1.45,15414223,1.56,1.585,1.38,1.45,15414223,0.0,1.0
571,2021-06-30T00:00:00.000Z,1.39,1.537,1.37,1.52,5448825,1.39,1.537,1.37,1.52,5448825,0.0,1.0
572,2021-07-01T00:00:00.000Z,1.34,1.38,1.34,1.35,1952668,1.34,1.38,1.34,1.35,1952668,0.0,1.0
573,2021-07-02T00:00:00.000Z,1.3,1.38,1.27,1.3618,2703008,1.3,1.38,1.27,1.3618,2703008,0.0,1.0
574,2021-07-06T00:00:00.000Z,1.29,1.29,1.25,1.29,820233,1.29,1.29,1.25,1.29,820233,0.0,1.0
575,2021-07-07T00:00:00.000Z,1.24,1.2708,1.18,1.2708,2012659,1.24,1.2708,1.18,1.2708,2012659,0.0,1.0
576,2021-07-08T00:00:00.000Z,1.27,1.3261,1.16,1.1884,3573754,1.27,1.3261,1.16,1.1884,3573754,0.0,1.0
577,2021-07-09T00:00:00.000Z,1.25,1.27,1.2291,1.27,758062,1.25,1.27,1.2291,1.27,758062,0.0,1.0
578,2021-07-12T00:00:00.000Z,1.22,1.26,1.2,1.26,769190,1.22,1.26,1.2,1.26,769190,0.0,1.0
579,2021-07-13T00:00:00.000Z,1.18,1.22,1.17,1.2,859292,1.18,1.22,1.17,1.2,859292,0.0,1.0
580,2021-07-14T00:00:00.000Z,1.13,1.22,1.09,1.18,1809001,1.13,1.22,1.09,1.18,1809001,0.0,1.0
581,2021-07-15T00:00:00.000Z,1.1,1.15,1.05,1.15,1330255,1.1,1.15,1.05,1.15,1330255,0.0,1.0
582,2021-07-16T00:00:00.000Z,1.11,1.14,1.08,1.1017,798940,1.11,1.14,1.08,1.1017,798940,0.0,1.0
583,2021-07-19T00:00:00.000Z,1.07,1.09,1.03,1.08,753057,1.07,1.09,1.03,1.08,753057,0.0,1.0
584,2021-07-20T00:00:00.000Z,1.11,1.15,1.075,1.0832,859487,1.11,1.15,1.075,1.0832,859487,0.0,1.0
585,2021-07-21T00:00:00.000Z,1.17,1.22,1.1,1.1,936001,1.17,1.22,1.1,1.1,936001,0.0,1.0
586,2021-07-22T00:00:00.000Z,1.11,1.171,1.09,1.17,805830,1.11,1.171,1.09,1.17,805830,0.0,1.0
587,2021-07-23T00:00:00.000Z,1.08,1.1299,1.07,1.11,658610,1.08,1.1299,1.07,1.11,658610,0.0,1.0
588,2021-07-26T00:00:00.000Z,1.09,1.15,1.05,1.09,3609346,1.09,1.15,1.05,1.09,3609346,0.0,1.0
589,2021-07-27T00:00:00.000Z,1.03,1.09,1.0,1.08,1865201,1.03,1.09,1.0,1.08,1865201,0.0,1.0
590,2021-07-28T00:00:00.000Z,1.13,1.16,1.0411,1.07,3558994,1.13,1.16,1.0411,1.07,3558994,0.0,1.0
591,2021-07-29T00:00:00.000Z,1.09,1.13,1.07,1.11,798366,1.09,1.13,1.07,1.11,798366,0.0,1.0
592,2021-07-30T00:00:00.000Z,1.1,1.15,1.09,1.09,815725,1.1,1.15,1.09,1.09,815725,0.0,1.0
593,2021-08-02T00:00:00.000Z,1.1,1.12,1.09,1.12,614070,1.1,1.12,1.09,1.12,614070,0.0,1.0
594,2021-08-03T00:00:00.000Z,1.07,1.1,1.06,1.09,575853,1.07,1.1,1.06,1.09,575853,0.0,1.0
595,2021-08-04T00:00:00.000Z,1.08,1.09,1.06,1.06,959099,1.08,1.09,1.06,1.06,959099,0.0,1.0
596,2021-08-05T00:00:00.000Z,1.05,1.07,1.0101,1.06,1354237,1.05,1.07,1.0101,1.06,1354237,0.0,1.0
597,2021-08-06T00:00:00.000Z,1.08,1.11,1.04,1.04,4376899,1.08,1.11,1.04,1.04,4376899,0.0,1.0
598,2021-08-09T00:00:00.000Z,1.15,1.195,1.1,1.11,6065072,1.15,1.195,1.1,1.11,6065072,0.0,1.0
599,2021-08-10T00:00:00.000Z,1.09,1.145,1.07,1.13,2126068,1.09,1.145,1.07,1.13,2126068,0.0,1.0
600,2021-08-11T00:00:00.000Z,1.1,1.145,1.09,1.09,1833641,1.1,1.145,1.09,1.09,1833641,0.0,1.0
601,2021-08-12T00:00:00.000Z,1.09,1.1,1.0511,1.1,1654907,1.09,1.1,1.0511,1.1,1654907,0.0,1.0
602,2021-08-13T00:00:00.000Z,0.9201,1.01,0.88,1.0,6384906,0.9201,1.01,0.88,1.0,6384906,0.0,1.0
603,2021-08-16T00:00:00.000Z,0.8502,0.91,0.8402,0.9057,1658720,0.8502,0.91,0.8402,0.9057,1658720,0.0,1.0
604,2021-08-17T00:00:00.000Z,0.8599,0.9551,0.8414,0.8773,7507222,0.8599,0.9551,0.8414,0.8773,7507222,0.0,1.0
605,2021-08-18T00:00:00.000Z,0.8728,0.8967,0.8301,0.8553,2932512,0.8728,0.8967,0.8301,0.8553,2932512,0.0,1.0
606,2021-08-19T00:00:00.000Z,0.821,0.8699,0.8201,0.8602,899943,0.821,0.8699,0.8201,0.8602,899943,0.0,1.0
607,2021-08-20T00:00:00.000Z,0.8656,0.9199,0.83,0.832,3566532,0.8656,0.9199,0.83,0.832,3566532,0.0,1.0
608,2021-08-23T00:00:00.000Z,0.9101,0.93,0.87,0.8811,2013542,0.9101,0.93,0.87,0.8811,2013542,0.0,1.0
609,2021-08-24T00:00:00.000Z,0.9632,0.9696,0.8859,0.91,1305215,0.9632,0.9696,0.8859,0.91,1305215,0.0,1.0
610,2021-08-25T00:00:00.000Z,1.04,1.05,0.951,0.98,2154596,1.04,1.05,0.951,0.98,2154596,0.0,1.0
611,2021-08-26T00:00:00.000Z,1.01,1.04,0.9805,1.02,938803,1.01,1.04,0.9805,1.02,938803,0.0,1.0
612,2021-08-27T00:00:00.000Z,1.05,1.05,1.0,1.04,1856777,1.05,1.05,1.0,1.04,1856777,0.0,1.0
613,2021-08-30T00:00:00.000Z,1.06,1.09,1.02,1.08,1311575,1.06,1.09,1.02,1.08,1311575,0.0,1.0
614,2021-08-31T00:00:00.000Z,1.11,1.13,1.04,1.04,1434965,1.11,1.13,1.04,1.04,1434965,0.0,1.0
615,2021-09-01T00:00:00.000Z,1.11,1.16,1.08,1.13,2544225,1.11,1.16,1.08,1.13,2544225,0.0,1.0
616,2021-09-02T00:00:00.000Z,1.15,1.19,1.11,1.1177,2130713,1.15,1.19,1.11,1.1177,2130713,0.0,1.0
617,2021-09-03T00:00:00.000Z,1.12,1.15,1.08,1.13,1105669,1.12,1.15,1.08,1.13,1105669,0.0,1.0
618,2021-09-07T00:00:00.000Z,1.08,1.14,1.04,1.13,994828,1.08,1.14,1.04,1.13,994828,0.0,1.0
619,2021-09-08T00:00:00.000Z,1.05,1.07,1.01,1.06,1344657,1.05,1.07,1.01,1.06,1344657,0.0,1.0
620,2021-09-09T00:00:00.000Z,1.08,1.1,1.03,1.03,930026,1.08,1.1,1.03,1.03,930026,0.0,1.0
621,2021-09-10T00:00:00.000Z,1.04,1.07,1.03,1.0625,492918,1.04,1.07,1.03,1.0625,492918,0.0,1.0
622,2021-09-13T00:00:00.000Z,1.04,1.06,1.03,1.04,976140,1.04,1.06,1.03,1.04,976140,0.0,1.0
623,2021-09-14T00:00:00.000Z,0.9987,1.05,0.98,1.05,772701,0.9987,1.05,0.98,1.05,772701,0.0,1.0
624,2021-09-15T00:00:00.000Z,1.01,1.04,0.964,0.9987,911449,1.01,1.04,0.964,0.9987,911449,0.0,1.0
625,2021-09-16T00:00:00.000Z,1.01,1.01,0.9802,1.0,520077,1.01,1.01,0.9802,1.0,520077,0.0,1.0
626,2021-09-17T00:00:00.000Z,1.05,1.055,0.985,1.0,1053753,1.05,1.055,0.985,1.0,1053753,0.0,1.0
627,2021-09-20T00:00:00.000Z,0.99,1.01,0.9707,0.982,744362,0.99,1.01,0.9707,0.982,744362,0.0,1.0
628,2021-09-21T00:00:00.000Z,0.9776,1.01,0.97,0.9734,476716,0.9776,1.01,0.97,0.9734,476716,0.0,1.0
629,2021-09-22T00:00:00.000Z,0.985,1.0,0.972,0.974,555553,0.985,1.0,0.972,0.974,555553,0.0,1.0
630,2021-09-23T00:00:00.000Z,0.9979,1.0,0.9701,0.99,455175,0.9979,1.0,0.9701,0.99,455175,0.0,1.0
631,2021-09-24T00:00:00.000Z,1.01,1.01,0.984,1.0,328758,1.01,1.01,0.984,1.0,328758,0.0,1.0
632,2021-09-27T00:00:00.000Z,0.9908,1.03,0.9801,0.9988,585617,0.9908,1.03,0.9801,0.9988,585617,0.0,1.0
633,2021-09-28T00:00:00.000Z,0.9505,0.9916,0.95,0.9916,688686,0.9505,0.9916,0.95,0.9916,688686,0.0,1.0
634,2021-09-29T00:00:00.000Z,0.9449,0.9699,0.9301,0.96,365845,0.9449,0.9699,0.9301,0.96,365845,0.0,1.0
635,2021-09-30T00:00:00.000Z,0.9288,0.941,0.9102,0.93,637501,0.9288,0.941,0.9102,0.93,637501,0.0,1.0
636,2021-10-01T00:00:00.000Z,0.9228,0.9399,0.92,0.925,582668,0.9228,0.9399,0.92,0.925,582668,0.0,1.0
637,2021-10-04T00:00:00.000Z,0.881,0.92,0.8726,0.92,756709,0.881,0.92,0.8726,0.92,756709,0.0,1.0
638,2021-10-05T00:00:00.000Z,0.879,0.9,0.87,0.9,716130,0.879,0.9,0.87,0.9,716130,0.0,1.0
639,2021-10-06T00:00:00.000Z,0.8902,0.9202,0.85,0.87,1366233,0.8902,0.9202,0.85,0.87,1366233,0.0,1.0
640,2021-10-07T00:00:00.000Z,0.8848,0.9247,0.861,0.9,792286,0.8848,0.9247,0.861,0.9,792286,0.0,1.0
641,2021-10-08T00:00:00.000Z,0.9024,0.9088,0.861,0.893,676105,0.9024,0.9088,0.861,0.893,676105,0.0,1.0
642,2021-10-11T00:00:00.000Z,0.9099,0.9399,0.9,0.906,1826129,0.9099,0.9399,0.9,0.906,1826129,0.0,1.0
643,2021-10-12T00:00:00.000Z,0.93,0.945,0.89,0.91,1206947,0.93,0.945,0.89,0.91,1206947,0.0,1.0
644,2021-10-13T00:00:00.000Z,0.932,0.95,0.9101,0.9413,1528623,0.932,0.95,0.9101,0.9413,1528623,0.0,1.0
645,2021-10-14T00:00:00.000Z,0.9282,0.955,0.915,0.9223,794370,0.9282,0.955,0.915,0.9223,794370,0.0,1.0
646,2021-10-15T00:00:00.000Z,1.03,1.06,0.929862,0.93,3986833,1.03,1.06,0.929862,0.93,3986833,0.0,1.0
647,2021-10-18T00:00:00.000Z,1.02,1.065,1.0,1.03,1703902,1.02,1.065,1.0,1.03,1703902,0.0,1.0
648,2021-10-19T00:00:00.000Z,1.02,1.06,0.9779,1.04,3201200,1.02,1.06,0.9779,1.04,3201200,0.0,1.0
649,2021-10-20T00:00:00.000Z,1.05,1.09,0.98,1.0,3238007,1.05,1.09,0.98,1.0,3238007,0.0,1.0
650,2021-10-21T00:00:00.000Z,1.53,1.92,1.03,1.05,105882308,1.53,1.92,1.03,1.05,105882308,0.0,1.0
651,2021-10-22T00:00:00.000Z,8.74,24.04,5.5185,7.53,629929553,8.74,24.04,5.5185,7.53,629929553,0.0,1.0
652,2021-10-25T00:00:00.000Z,7.16,12.0,6.65,11.92,237701615,7.16,12.0,6.65,11.92,237701615,0.0,1.0
653,2021-10-26T00:00:00.000Z,4.35,6.69,4.2,6.35,126906902,4.35,6.69,4.2,6.35,126906902,0.0,1.0
654,2021-10-27T00:00:00.000Z,4.78,5.65,4.51,5.04,173307708,4.78,5.65,4.51,5.04,173307708,0.0,1.0
655,2021-10-28T00:00:00.000Z,4.79,5.12,4.51,4.95,58883734,4.79,5.12,4.51,4.95,58883734,0.0,1.0
656,2021-10-29T00:00:00.000Z,4.29,4.66,4.16,4.58,39602963,4.29,4.66,4.16,4.58,39602963,0.0,1.0
657,2021-11-01T00:00:00.000Z,3.83,4.2,3.77,4.179,26492181,3.83,4.2,3.77,4.179,26492181,0.0,1.0
658,2021-11-02T00:00:00.000Z,4.57,5.18,3.19,3.59,96466818,4.57,5.18,3.19,3.59,96466818,0.0,1.0
659,2021-11-03T00:00:00.000Z,4.39,5.14,4.25,4.4,56743863,4.39,5.14,4.25,4.4,56743863,0.0,1.0
660,2021-11-04T00:00:00.000Z,4.19,4.42,4.12,4.36,14306577,4.19,4.42,4.12,4.36,14306577,0.0,1.0
661,2021-11-05T00:00:00.000Z,4.22,4.35,4.01,4.32,12149967,4.22,4.35,4.01,4.32,12149967,0.0,1.0
662,2021-11-08T00:00:00.000Z,4.34,4.6,4.08,4.16,20642142,4.34,4.6,4.08,4.16,20642142,0.0,1.0
663,2021-11-09T00:00:00.000Z,4.08,4.1956,3.96,4.17,10178453,4.08,4.1956,3.96,4.17,10178453,0.0,1.0
664,2021-11-10T00:00:00.000Z,3.9,4.32,3.8301,4.03,18884710,3.9,4.32,3.8301,4.03,18884710,0.0,1.0
665,2021-11-11T00:00:00.000Z,3.91,4.04,3.86,3.93,14758344,3.91,4.04,3.86,3.93,14758344,0.0,1.0
